event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
7028216-1,7028216,0xf0bae3b180cbd209c0a2bd22332040f4eec6d9d064f0caa4d398ac3f7ee4ece0,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6953576-1,6953576,0xfb0584cdfb877409fe8d6ed100c3cc6206ab40e15dec46632530a0afb8cceedd,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6953576-1,6953576,0xfb0584cdfb877409fe8d6ed100c3cc6206ab40e15dec46632530a0afb8cceedd,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6953576-1,6953576,0xfb0584cdfb877409fe8d6ed100c3cc6206ab40e15dec46632530a0afb8cceedd,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6953280-1,6953280,0x1057926d09bc5299f5c73f0ac4526e7130afc373d37b455f59a526fe80ef9aff,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
6952290-1,6952290,0xe1bf6b7f5a1e7196333904a9059f803599ef0c0744398e33167d4691dd2f3a33,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
6922948-1,6922948,0xdf009f9bbe04862d78faf49d5900f83dcec1224dbd77f587bb5cab23b746877b,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
6915309-1,6915309,0x48c7c2c8dc4d1de50aaf6b1bbbd0bed38722259b5e40a8f898dae757cdb467be,1,council,Voted,15coutGrEzX2Dt9hnccGUftmazwST59cTZ2xMNJBPQ8JSncd
6915024-1,6915024,0x84dee4da19add6087222c5a5e6959702a817afdc316298fc29e09bb5e9dc6ed3,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
6912822-1,6912822,0x23a36a1d726955ab82e034fa278c4f0b04a3584873233a1a13d1a95629fc6768,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
6911216-1,6911216,0x812d03d9a550688bfd4d3d0434ea657e4710c9b60fe511539362b58f1d902e16,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
6909485-1,6909485,0x99b98468eae3eead6e196723791a4f6821fd1405fcfc2889c514f2c755ec62f8,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6909483-1,6909483,0xbd7060bead7601eee41e9fac32b9db98a7698d7099b7ab4f3705dd886e999421,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6908085-1,6908085,0x2396aa230a33fb24021875f3e2276f0bbff0fb170bd4adb3de0a2087639457f0,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
