event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
3269697-3,3269697,0x29039008c01c1ccd2341a3fdb48a8e5db5ad48938ffa5c0d85e3216435d13845,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3269600-2,3269600,0xcaa144445188848fa67a6b6ba1e715c598bc9d5d776c8aba506cebc66367614f,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3269000-3,3269000,0xcfe34ae8df90570e55e783707335cf319c2ec54c0b43b78ad1ebb66ac9983147,3,council,Closed,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3269000-3,3269000,0xcfe34ae8df90570e55e783707335cf319c2ec54c0b43b78ad1ebb66ac9983147,3,council,Disapproved,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3266665-2,3266665,0xbe629ed92eb5e6034d577f3ac92ff0396b60e4661fc3bc5bd7dbc84a675dbb6a,2,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
3268998-3,3268998,0xe16010bb11707e2ed8aab81cf00011ab6329afa2e61b9215569d900566c3de13,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3266269-3,3266269,0x06be1f23e7add62b141f66cff089fef6d7b265515a06b688aaf9bcee2218de01,3,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3266140-3,3266140,0xc9740d964dee789a4bebb92482989a0e2e2754bb1fb0fef58bda07d05dba0026,3,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3266130-3,3266130,0x91039093d0153acac31020bcebda707b5d44cc6287c91cf24a5ee0b9e6ac72c6,3,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3266104-2,3266104,0x701f34c029e762ad66fba5cd077b91d177bf097c93a851de48156dbc8b35ca7c,2,council,Voted,EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo
3266075-2,3266075,0x926479fdb8c489138c047c0228d8816877e3cb2f40a6d2374f16f2c34afdb0b9,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3265601-2,3265601,0x86dd2a514eb8cb5aacdd18fba8e7cd834a0a256cc2ac6a63bb8b81653d92a1ff,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3265234-3,3265234,0x2bb2e00c126c864608fb34045c9586594d604cd4226a3a39d28f79d4f98e9293,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3265222-2,3265222,0xba163ff522df8aab7d63afe8297b71e695724597b75024201a9957a0676e5910,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3260702-3,3260702,0xf0185e0577dc887ab73c80f097c2ff937d9db76f80f9479d5a999e4e1134879c,3,council,Closed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3260702-3,3260702,0xf0185e0577dc887ab73c80f097c2ff937d9db76f80f9479d5a999e4e1134879c,3,council,Executed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3260702-3,3260702,0xf0185e0577dc887ab73c80f097c2ff937d9db76f80f9479d5a999e4e1134879c,3,council,Approved,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3259970-3,3259970,0xfa0ce8675e2a46e0820f6e95047148ac4a8ab39e3acbeed0957687c3e31bb781,3,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
3256680-3,3256680,0x033afea00f3e423445bea73b1bc64827c1fbf73b2b248e1fedbc75f7fda43454,3,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
3255977-3,3255977,0xb6f0d166eb832ba3aab80062557389365c929a74446abeefcd5794ae57e11b48,3,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3257381-4,3257381,0x40f5a9b60a79e432b0428510e92e211138b8192e142950a2555d2e48ed5c6a81,4,council,Voted,GcqKn3HHodwcFc3Pg3Evcbc43m7qJNMiMv744e5WMSS7TGn
3255977-3,3255977,0xb6f0d166eb832ba3aab80062557389365c929a74446abeefcd5794ae57e11b48,3,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3255977-3,3255977,0xb6f0d166eb832ba3aab80062557389365c929a74446abeefcd5794ae57e11b48,3,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3255966-3,3255966,0x114957409c76a07ea9fef6a785ce7593f75629e023d4c67426608e6e2c092c99,3,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
3255963-3,3255963,0x4bad0d11d01a9d9858d0d4c5fb8cba385c7bf2dacefeea6cf05fb59aab384ec7,3,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
3255850-3,3255850,0xb733e4b2648ddf3e092e3f1defb42f76741085b52701069ff64bb92fdcd9d9b1,3,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3255649-3,3255649,0x864ac1c77cc9a60dabc6a76d576cfa7ebc0bda1129c8ff26ca8078e61eff3a09,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3255648-3,3255648,0x0380025bc33d9fe076025b1bb65ba79c7a19b2a913d624cf67376db97e583f45,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3255546-3,3255546,0xb2daaa7e431950466b9d1ce2cbd1c5b4e8579b821876a20128eda9de2c8fdafa,3,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3255542-2,3255542,0x9cd575af3b62a9cbdfc1d84f29ac1e72010d5238a48668401528e5939f369f03,2,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3255464-3,3255464,0xcece9e9a2b72d40e62e0f15d27d9cae405b08ef1169351406afb3e203f2f9f76,3,council,Voted,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4
3255239-2,3255239,0x03995bfe3b4fea84461870ea99bc86698f4bde6db9ddad2a039ad48f92bb6884,2,council,Voted,FnoYEw7vhMb5uLDaqjYZ84viAAt4nM7S9sD2oV9owZJTsc4
3255467-2,3255467,0x10e4d0f99a2369547d800d9132aa8268646560fbb5734c65ada0f231dc873c39,2,council,Voted,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4
3255242-2,3255242,0xcac0c0a4a6ebacf2e932f9fb459918a08653d5df269033dc1d23b3d15f3d1dde,2,council,Voted,FnoYEw7vhMb5uLDaqjYZ84viAAt4nM7S9sD2oV9owZJTsc4
3255058-2,3255058,0xdf594f8736d543f72f4a729bc0eef87d763855ec7a8d69ee303314d78088156d,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3255034-3,3255034,0x2e041784d08d4736783a4f8fa67f6a48d06560d9960175c0f98f18f1468b7dc7,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3255015-3,3255015,0x43209ecdd223b3439b4307a4ae7533f2162ac372d849e410f0cf40396cc35142,3,council,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3254828-3,3254828,0x2a98e5522dc60cac56ba8469077cb29df51e79fd2881f5cfba9b83d95314b66b,3,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3254668-2,3254668,0x0844472760b742ca76fe810d72f1a08e0570f6a21cd76395694c580eb3e0b9af,2,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3254655-2,3254655,0x013a23fa7878aa2ee2cb0faa96a0cafd5b6aa3751c12e1f27123b3db8029c422,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3254509-3,3254509,0x1d21a86d02f5fb79478403304f0f89ba49b1c4e9171ea85ad7fc633865127681,3,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3254050-3,3254050,0xee63ade92a216d4a85a338572bb96c735dceaf8da07b26c59aeed8782ee32fe6,3,council,Closed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3254050-3,3254050,0xee63ade92a216d4a85a338572bb96c735dceaf8da07b26c59aeed8782ee32fe6,3,council,Approved,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3254050-3,3254050,0xee63ade92a216d4a85a338572bb96c735dceaf8da07b26c59aeed8782ee32fe6,3,council,Executed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3253919-3,3253919,0xe25be4ec8c71e36bad884cdddcf68db30c4473a8640d3b0c02b24299b108e229,3,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
3243250-2,3243250,0xa18ca913b5550c8a4b293d475bd87b52a06a1f0a9c25bb7f4d72b7aee736853c,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3238410-2,3238410,0x000449c002a1674f8ae58b09a5a5f0375f0d98cda1dedd71b86c4e61e1f1c9d9,2,council,Voted,EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo
3232930-2,3232930,0x54d17644a672bce8e0de2eb5a160764719d4f9437350b1e6c4e92085954a0ae8,2,council,Voted,FnoYEw7vhMb5uLDaqjYZ84viAAt4nM7S9sD2oV9owZJTsc4
3226972-2,3226972,0xf31b25d60919166a76fce376ad28ea53ad72d4c064e29459b20c8742ac61d968,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3224820-3,3224820,0x2743664083f17736ac1cc129009314edff6933b69c71d5f9a0327a8c232fa8e4,3,council,Voted,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4
3216662-2,3216662,0x41ba028e269a4e9352ffee442de010a8d90dd85a350ae7d93a53a3d66203bd49,2,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3223512-3,3223512,0x5d75a3b00f493d0af97d7bb0f83f138287bcb3f2fb8f19251245ef976ae526d8,3,council,Voted,GcqKn3HHodwcFc3Pg3Evcbc43m7qJNMiMv744e5WMSS7TGn
3214405-2,3214405,0x1821a7394cfe08e223e84c269e6768ca1bebbaa4e82d49164bcb16d3e10b363c,2,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3212699-3,3212699,0x4ec38f8a695b1e7b54d76e12e2db5ddac7a5cce19204462e22bd9c95373fc57f,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3179478-2,3179478,0x64afb3d8cbaede175bcf9bb44582e7ca8fd1daf5803df3d1606e37c4c99f3826,2,council,Closed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3212447-3,3212447,0x5be8fd91eb6b87756a242e3f6553c26771f8bfaa31c260bf6e8b50b82548a44a,3,council,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3179478-2,3179478,0x64afb3d8cbaede175bcf9bb44582e7ca8fd1daf5803df3d1606e37c4c99f3826,2,council,Executed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3177999-3,3177999,0xc4952d0b9b7b32540a30c0c7538f57dfa87a584a6a72fa1ef64003e84ee01a3e,3,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
3173565-3,3173565,0x993f2a0181173bf0e8ae08b0246b6533984fbe4f5751f55d462e1325f31c4429,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3172315-3,3172315,0xa21c3fdf2cb3f8be9dc6a9ffada8b3e0969f7a280cb7481dce73f8790b534a9c,3,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
3172314-2,3172314,0x4e5e98966c5c8d560ff949422aa95455b0e605e00380225c6534e82e8e555352,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
3172312-2,3172312,0x780af89f7259c816e2c9999eba133fe69a8746d9fe089f5cf8a34ae002e146d7,2,council,Voted,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
3179478-2,3179478,0x64afb3d8cbaede175bcf9bb44582e7ca8fd1daf5803df3d1606e37c4c99f3826,2,council,Approved,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3170848-2,3170848,0xb47dd04a8628cceacff7b39680f7a8f09e85b8e7fd7f488db613510902cef3b3,2,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3170166-3,3170166,0xf2af449366495d6f7c84621afbf70586a714a5101a9b7a350a36ca677d045ce0,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3170689-3,3170689,0xfc109d162144effcca10762645177ddc643c323908ce0b45bb4d93c510cc66ee,3,council,Voted,EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo
3169214-2,3169214,0x928e561b5cbe60bc62e412905e14dccd8888b301150ea72617b9ec4c11dd4bb0,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3169049-2,3169049,0x4775630ee73119b636e6d88a58e6b1e105f814a9d916d7785c9dd108a8efb5c2,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3169005-3,3169005,0x9969d299737a725726d059a18948c56aeba15c27c4c6c4c5244922988ec24b81,3,council,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3167210-2,3167210,0x1e47626902c2d353b0b189a759dcb07c2c112adaa83434a6a3089bd73202eec4,2,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3167210-2,3167210,0x1e47626902c2d353b0b189a759dcb07c2c112adaa83434a6a3089bd73202eec4,2,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3167210-2,3167210,0x1e47626902c2d353b0b189a759dcb07c2c112adaa83434a6a3089bd73202eec4,2,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3167203-3,3167203,0xd1f8d1226de3d35f98630db55b696d8eaf9de6fcd5361a967d3e9caaef5a58f4,3,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
3162028-3,3162028,0xf057ad9d17b47b83013792997352131de3942d1cc6548d3247cb70665a7ea718,3,council,Voted,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4
3158855-3,3158855,0xa3fd13cb5faee62a4114b7e02b7831bfe41f083c40f7246d803d16cdfb054358,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3157401-2,3157401,0xf3bc2e97b761d1b54574a06c41210d54182c2b49edb3138426765da3b8d3d99d,2,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3157304-3,3157304,0x7d0e1776ec7ba0592af56839efaa31aacba733fb99c54522e019d765a4ca498a,3,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3157714-3,3157714,0xd91403e10bed1af0009cc2ab908d9a3ef47661b0e48c4ec0a74028d0e43f0eb8,3,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
3157128-3,3157128,0x770b8b631ca18c36bbac58c00e29598a1d570a214010142188737d541fd18639,3,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3157119-2,3157119,0x33ed4eb090bb5c6f6cfe2c71487ccbd49467b1b399614200e56bdcd04e2e2ff2,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3157035-3,3157035,0x72ee855368f85ee5521b9f19eb862497d0f9494656ac97d6d3d31d54b075498e,3,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3081802-2,3081802,0x9ec9f6f1a2dbf89b57bfc316753b6bcc6c941b6591b2a36795dd14a1ac86e77c,2,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3155058-3,3155058,0x42e19c147ad5f4f9bfd855965d897e2cd98f886aaf672a0450c0ef1290b866ee,3,council,Executed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3081802-2,3081802,0x9ec9f6f1a2dbf89b57bfc316753b6bcc6c941b6591b2a36795dd14a1ac86e77c,2,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3081799-2,3081799,0x705b630a912c3e12e7ea16652a544554d7c595231cc49338d064acaaa8d0c633,2,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3081802-2,3081802,0x9ec9f6f1a2dbf89b57bfc316753b6bcc6c941b6591b2a36795dd14a1ac86e77c,2,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3081799-2,3081799,0x705b630a912c3e12e7ea16652a544554d7c595231cc49338d064acaaa8d0c633,2,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3081799-2,3081799,0x705b630a912c3e12e7ea16652a544554d7c595231cc49338d064acaaa8d0c633,2,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3081487-2,3081487,0xdde694872b718b1de8aff154c6ea0bd9f7d50cdc05e95af7b07e4de17df2e591,2,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
3081484-3,3081484,0x0fe34a09e66bc12f294ac107e2083062a78e1a3e2ece3a423988c0ec8454ea22,3,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
3068213-2,3068213,0x0e31b45d2c4580203eac362755e4c4ff50e9ad66898e2a571448b611777728eb,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3067943-3,3067943,0x4c2e3e6a913095145e789e2e2319da3c2ef17db34d619a4c4a8c9d29ddceceb2,3,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3075108-3,3075108,0x5262e9f3d7445d0dbbbe85737bb568561eb329d2cb1bf89fc0c362ea112f4bc9,3,council,Executed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3067661-3,3067661,0xe52f04ca99ad9b73b168f66ca57814f232b1614165583d8bfa7c014346e82092,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3067348-2,3067348,0xfd1e98abb273f71ac666c6f0bc1f0a0912ea8a485269625bde919212699ac682,2,council,Voted,Fa3N98oETbFcjTX3pCVdJ7gFCs5NgxDYPVw1gJiexLnF6rM
3067658-3,3067658,0x7a242d177a68c2e472f8b40d0a94abc4aa71c929cc51f77d3ef0fd42b4173d20,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3067343-2,3067343,0x47b58eb1b4593d1944624924f03c2a974e9f644df1cb7de9c679017d0352ee3c,2,council,Voted,Fa3N98oETbFcjTX3pCVdJ7gFCs5NgxDYPVw1gJiexLnF6rM
3067131-3,3067131,0xc7aa724dab0f6a63b714449aa9c2b27a3417c78b4f22f572b18c94399f1c1e64,3,council,Voted,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4
3067129-3,3067129,0x5a5ee5b7a25d947225e742417b056fb97d50ce0e5353e0bd16068e0e2e0ebd3c,3,council,Voted,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4
3064024-2,3064024,0xa5f4c9d63d1ab1c1b4b7b4ad0feb9de35f90c8db8eb22088cae8f234f8b8d2e7,2,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3064022-3,3064022,0xc04e6fc5f396187444fbf14fee1ab14f8cd82bf98e5e78cd5b294949c58dba1b,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3061188-3,3061188,0x48ccfd984a18b95b76d19a4a5986815c29d967ddc138c215a1d090cc48a63f95,3,council,Voted,E35K8FV3K1vn1wJfkjUZcDnG8mmcXVre4LiDZxKWDdjtaVE
3058813-2,3058813,0x00b0528a55d81a0bce44582aaa95ea9045a42468755048f59b426365f78be043,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3060369-2,3060369,0x97f5a449cd109cdda3fc14c15525989888cd392e1ceb91302dff766d7d918618,2,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
3061185-2,3061185,0x37aab0d5315cc09fc4b2809b518f07088489d2a69bc22104ac85b4596c016cf7,2,council,Voted,E35K8FV3K1vn1wJfkjUZcDnG8mmcXVre4LiDZxKWDdjtaVE
3058711-2,3058711,0x2ab81613d37b174390fb5af324e50a488298ca8fe3c8d03ca48e87c0ba35ec25,2,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3058787-2,3058787,0xf619e746c78716f1738448eee5c23b5b3d44e1f540d5c94859c5f5bc942d7b73,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3058709-3,3058709,0x5d82226d559d2a93595bbc913764252aa5b68414f1770f6608fe9189946edb60,3,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3057455-3,3057455,0xa66eb0090f4fbcba0897a35f62d8096ac8bd9b8a4f60995437f2270ac1520544,3,council,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3056100-2,3056100,0x67720419f9f49715b39b9ccaeda81567da704ae17bfa347f838f62bf3822b938,2,council,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3058155-2,3058155,0xf21f621422d21e6f4650a90ff8d9f94da8445393a5861f1edb71cbfb3e6f169a,2,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
3053929-3,3053929,0x4295ac313e693867fda4a917e6768f0812e753f9adbf809cb8e069ca38eb4e7b,3,council,Closed,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3053929-3,3053929,0x4295ac313e693867fda4a917e6768f0812e753f9adbf809cb8e069ca38eb4e7b,3,council,Approved,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3053926-3,3053926,0x1800f6c7dd38087214daf01a3ad08bcab4c69ea28b3cf6ccaef215415d67bbf5,3,council,Closed,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3053929-3,3053929,0x4295ac313e693867fda4a917e6768f0812e753f9adbf809cb8e069ca38eb4e7b,3,council,Executed,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3053926-3,3053926,0x1800f6c7dd38087214daf01a3ad08bcab4c69ea28b3cf6ccaef215415d67bbf5,3,council,Approved,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3053926-3,3053926,0x1800f6c7dd38087214daf01a3ad08bcab4c69ea28b3cf6ccaef215415d67bbf5,3,council,Executed,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3053710-3,3053710,0x1f139a97e83ff1321966a6817b44ee5851502657e156cb4ac57774e9dea00f9d,3,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
3053709-2,3053709,0x93dca99c2463ff5c5bda5bf8e60fa46783cbc69f28a8f709bda09d5b82a6ea71,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
3045288-3,3045288,0x648c149ddd700d73f1973150e734e325731d4c8eebe440166e7329a12548d31a,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3042612-3,3042612,0xe6589f150d1ecfaa2733304da7373286c20f7e15b4921a5dcd2cabd15c29562f,3,council,Voted,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF
3044797-3,3044797,0xeb65efeeee0cd27e8bdfa341ed56ec278cb67dec4775ab5193f29987a9826663,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
3042138-3,3042138,0x676f1d552173e7351f796b4481a9d2b12125145e9d71c4da28405e1ed9fe3451,3,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
3040039-2,3040039,0x770b46fcb3fc11ec9113a5f4748542963049a858aba4f9aaac9404fb2ffd2430,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
3031153-3,3031153,0xff70f55f4c7e6ec2324a239e7aaf2b01282ed774230b4d46e63ecb465d79b35a,3,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3033981-3,3033981,0x4a2191163b2db2be172cab5cfd7e4b6a8dd7f4063333a6b4a4f2ce13fca2e1d2,3,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
3029578-3,3029578,0x8ce3a60577058121dee565b45d2773582a97589f6805d764f28e300a6551850a,3,council,Voted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
3031148-3,3031148,0x00e1b65dffe24cedf7673b0d69641d70960f3a97843fb45c0726256b3abef429,3,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
3028492-3,3028492,0xeac4d915222ede89107e090bf784f3dad684ab50c26a3c98ceeeb74538a37acd,3,council,Proposed,EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo
